ticket_id,producto_id,cantidad
TK_0001196,PROD_00049,1
TK_0001196,PROD_00028,5
TK_0001197,PROD_00201,1
TK_0001197,PROD_00133,1
TK_0001197,PROD_00279,4
TK_0001197,PROD_00001,4
TK_0001197,PROD_00420,3
TK_0001197,PROD_00378,5
TK_0001197,PROD_00428,3
TK_0001197,PROD_00120,1
TK_0001197,PROD_00076,2
TK_0001197,PROD_00105,3
TK_0001197,PROD_00124,2
TK_0001197,PROD_00093,1
TK_0001197,PROD_00160,1.817
TK_0001198,PROD_00478,4
TK_0001198,PROD_00428,1
TK_0001198,PROD_00316,3
TK_0001198,PROD_00032,5
TK_0001198,PROD_00387,3
TK_0001198,PROD_00221,3
TK_0001198,PROD_00424,4
TK_0001198,PROD_00272,4
TK_0001198,PROD_00470,3
TK_0001198,PROD_00426,1.352
TK_0001198,PROD_00212,3.267
TK_0001198,PROD_00005,4
TK_0001198,PROD_00432,4
TK_0001199,PROD_00480,1
TK_0001199,PROD_00029,2
TK_0001199,PROD_00215,2
TK_0001199,PROD_00281,1.244
TK_0001199,PROD_00134,0.955
TK_0001199,PROD_00255,4
TK_0001199,PROD_00310,4
TK_0001199,PROD_00106,2
TK_0001199,PROD_00151,3
TK_0001199,PROD_00214,2
TK_0001199,PROD_00148,3
TK_0001200,PROD_00085,2
TK_0001200,PROD_00484,1
TK_0001200,PROD_00251,1.188
TK_0001200,PROD_00226,3
TK_0001200,PROD_00411,2
TK_0001200,PROD_00393,1
TK_0001200,PROD_00388,3
TK_0001200,PROD_00107,3
TK_0001200,PROD_00284,2
TK_0001200,PROD_00127,3
TK_0001200,PROD_00067,3
TK_0001201,PROD_00121,5
TK_0001201,PROD_00409,1
TK_0001201,PROD_00424,2
TK_0001201,PROD_00166,0.554
TK_0001201,PROD_00212,1.725
TK_0001201,PROD_00231,2.014
TK_0001201,PROD_00211,5
TK_0001201,PROD_00001,5
TK_0001201,PROD_00275,1
TK_0001201,PROD_00441,1
TK_0001201,PROD_00041,5
TK_0001201,PROD_00262,5
TK_0001201,PROD_00432,3
TK_0001201,PROD_00242,5
TK_0001202,PROD_00188,2
TK_0001202,PROD_00433,5
TK_0001202,PROD_00006,4
TK_0001202,PROD_00062,1.91
TK_0001202,PROD_00190,2
TK_0001202,PROD_00156,3
TK_0001202,PROD_00136,3
TK_0001202,PROD_00149,3
TK_0001202,PROD_00264,3
TK_0001202,PROD_00259,2
TK_0001203,PROD_00221,3
TK_0001203,PROD_00471,2
TK_0001203,PROD_00052,3
TK_0001203,PROD_00482,3
TK_0001203,PROD_00009,1
TK_0001203,PROD_00112,3
TK_0001203,PROD_00180,4
TK_0001203,PROD_00458,2.274
TK_0001203,PROD_00222,2
TK_0001203,PROD_00487,3
TK_0001203,PROD_00464,5
TK_0001203,PROD_00047,2
TK_0001203,PROD_00450,5
TK_0001204,PROD_00134,3.477
TK_0001204,PROD_00358,1.587
TK_0001204,PROD_00050,5
TK_0001204,PROD_00199,5
TK_0001204,PROD_00217,4
TK_0001204,PROD_00471,2
TK_0001204,PROD_00450,5
TK_0001205,PROD_00391,2.43
TK_0001205,PROD_00194,1
TK_0001205,PROD_00124,3
TK_0001205,PROD_00075,1
TK_0001205,PROD_00078,2.748
TK_0001205,PROD_00341,5
TK_0001205,PROD_00120,4
TK_0001205,PROD_00393,3
TK_0001205,PROD_00479,4
TK_0001206,PROD_00256,3
TK_0001206,PROD_00405,2.148
TK_0001206,PROD_00337,2
TK_0001206,PROD_00229,2.169
TK_0001206,PROD_00456,4
TK_0001206,PROD_00303,3
TK_0001206,PROD_00326,2
TK_0001206,PROD_00304,5
TK_0001206,PROD_00195,1
TK_0001206,PROD_00251,2.551
TK_0001206,PROD_00412,5
TK_0001206,PROD_00472,2.647
TK_0001207,PROD_00356,1
TK_0001207,PROD_00322,3
TK_0001207,PROD_00011,4
TK_0001207,PROD_00308,4
TK_0001207,PROD_00077,2.068
TK_0001207,PROD_00279,3
TK_0001207,PROD_00416,2
TK_0001207,PROD_00358,2.685
TK_0001207,PROD_00148,4
TK_0001207,PROD_00078,1.953
TK_0001207,PROD_00243,3
TK_0001207,PROD_00278,2.993
TK_0001208,PROD_00211,5
TK_0001208,PROD_00200,4
TK_0001208,PROD_00295,3
TK_0001208,PROD_00447,3
TK_0001208,PROD_00454,1.107
TK_0001208,PROD_00177,2
TK_0001208,PROD_00188,5
TK_0001208,PROD_00073,2
TK_0001208,PROD_00112,1
TK_0001208,PROD_00039,1
TK_0001208,PROD_00322,1
TK_0001208,PROD_00242,5
TK_0001208,PROD_00410,2.704
TK_0001209,PROD_00307,3.215
TK_0001209,PROD_00076,1
TK_0001209,PROD_00248,2
TK_0001209,PROD_00416,4
TK_0001209,PROD_00201,4
TK_0001209,PROD_00001,5
TK_0001209,PROD_00495,5
TK_0001210,PROD_00359,5
TK_0001210,PROD_00488,2.273
TK_0001210,PROD_00275,1
TK_0001210,PROD_00208,3
TK_0001210,PROD_00175,2
TK_0001210,PROD_00089,5
TK_0001210,PROD_00149,3
TK_0001210,PROD_00323,0.834
TK_0001210,PROD_00026,5
TK_0001210,PROD_00048,1.478
TK_0001210,PROD_00285,1
TK_0001210,PROD_00466,3
TK_0001210,PROD_00153,4
TK_0001211,PROD_00143,5
TK_0001211,PROD_00495,4
TK_0001211,PROD_00169,3
TK_0001211,PROD_00156,2
TK_0001211,PROD_00465,5
TK_0001211,PROD_00492,2
TK_0001211,PROD_00372,1
TK_0001211,PROD_00080,1.464
TK_0001211,PROD_00382,4
TK_0001212,PROD_00238,2
TK_0001212,PROD_00306,5
TK_0001212,PROD_00441,5
TK_0001212,PROD_00489,4
TK_0001212,PROD_00367,4
TK_0001212,PROD_00470,4
TK_0001212,PROD_00198,2
TK_0001212,PROD_00338,3
TK_0001213,PROD_00383,2
TK_0001213,PROD_00263,5
TK_0001213,PROD_00410,0.574
TK_0001213,PROD_00343,5
TK_0001213,PROD_00040,3
TK_0001213,PROD_00423,2
TK_0001213,PROD_00258,1.043
TK_0001213,PROD_00483,1
TK_0001213,PROD_00118,2
TK_0001213,PROD_00248,2
TK_0001213,PROD_00046,5
TK_0001213,PROD_00145,3.349
TK_0001214,PROD_00204,5
TK_0001214,PROD_00430,2
TK_0001214,PROD_00045,4
TK_0001214,PROD_00186,4
TK_0001214,PROD_00222,2
TK_0001215,PROD_00371,5
TK_0001215,PROD_00173,0.765
TK_0001215,PROD_00257,3
TK_0001215,PROD_00276,4
TK_0001215,PROD_00385,3
TK_0001216,PROD_00154,3
TK_0001216,PROD_00500,4
TK_0001216,PROD_00060,1
TK_0001216,PROD_00009,3
TK_0001216,PROD_00384,2
TK_0001216,PROD_00438,1
TK_0001216,PROD_00356,5
TK_0001216,PROD_00261,1
TK_0001216,PROD_00295,5
TK_0001216,PROD_00054,1.307
TK_0001216,PROD_00297,3.39
TK_0001216,PROD_00085,2
TK_0001217,PROD_00460,2
TK_0001217,PROD_00268,4
TK_0001217,PROD_00003,1
TK_0001217,PROD_00361,5
TK_0001217,PROD_00455,5
TK_0001217,PROD_00041,5
TK_0001218,PROD_00496,5
TK_0001218,PROD_00477,3
TK_0001218,PROD_00091,1
TK_0001218,PROD_00070,3
TK_0001218,PROD_00035,4
TK_0001218,PROD_00057,2
TK_0001218,PROD_00222,2
TK_0001218,PROD_00282,2.106
TK_0001218,PROD_00286,3.239
TK_0001218,PROD_00120,1
TK_0001218,PROD_00056,5
TK_0001218,PROD_00158,4
TK_0001219,PROD_00307,0.951
TK_0001219,PROD_00478,2
TK_0001219,PROD_00306,4
TK_0001219,PROD_00242,5
TK_0001219,PROD_00082,3
TK_0001219,PROD_00050,5
TK_0001219,PROD_00214,5
TK_0001219,PROD_00287,3
TK_0001219,PROD_00211,5
TK_0001220,PROD_00158,3
TK_0001220,PROD_00083,3
TK_0001220,PROD_00404,5
TK_0001220,PROD_00384,1
TK_0001220,PROD_00024,2
TK_0001220,PROD_00433,1
TK_0001220,PROD_00241,5
TK_0001220,PROD_00468,3
TK_0001220,PROD_00477,1
TK_0001221,PROD_00477,5
TK_0001221,PROD_00322,4
TK_0001221,PROD_00042,1.356
TK_0001221,PROD_00251,2.902
TK_0001221,PROD_00227,2
TK_0001221,PROD_00333,2
TK_0001221,PROD_00491,4
TK_0001221,PROD_00389,3
TK_0001221,PROD_00180,4
TK_0001221,PROD_00158,4
TK_0001222,PROD_00330,2
TK_0001222,PROD_00026,5
TK_0001222,PROD_00206,3
TK_0001222,PROD_00448,3
TK_0001222,PROD_00318,3
TK_0001222,PROD_00496,4
TK_0001222,PROD_00325,1
TK_0001222,PROD_00397,5
TK_0001222,PROD_00131,1
TK_0001222,PROD_00396,4
TK_0001222,PROD_00348,1.759
TK_0001223,PROD_00374,3
TK_0001223,PROD_00043,1
TK_0001223,PROD_00368,2
TK_0001223,PROD_00406,2.9
TK_0001223,PROD_00400,2
TK_0001223,PROD_00025,2
TK_0001223,PROD_00107,3
TK_0001223,PROD_00141,2
TK_0001223,PROD_00333,3
TK_0001223,PROD_00047,2
TK_0001223,PROD_00161,5
TK_0001223,PROD_00193,4
TK_0001224,PROD_00207,0.716
TK_0001224,PROD_00216,2
TK_0001224,PROD_00191,5
TK_0001224,PROD_00345,4
TK_0001224,PROD_00392,4
TK_0001224,PROD_00292,2.702
TK_0001224,PROD_00431,3
TK_0001224,PROD_00443,2
TK_0001224,PROD_00219,0.625
TK_0001224,PROD_00342,4
TK_0001225,PROD_00344,2
TK_0001225,PROD_00245,1
TK_0001225,PROD_00055,4
TK_0001225,PROD_00376,5
TK_0001225,PROD_00348,1.406
TK_0001225,PROD_00401,5
TK_0001225,PROD_00013,2
TK_0001225,PROD_00139,4
TK_0001225,PROD_00189,5
TK_0001225,PROD_00134,2.181
TK_0001225,PROD_00051,4
TK_0001225,PROD_00206,3
TK_0001226,PROD_00230,4
TK_0001226,PROD_00154,2
TK_0001226,PROD_00263,4
TK_0001226,PROD_00294,1
TK_0001226,PROD_00123,5
TK_0001226,PROD_00218,1
TK_0001226,PROD_00145,0.521
TK_0001227,PROD_00131,4
TK_0001227,PROD_00244,5
TK_0001227,PROD_00454,1.982
TK_0001227,PROD_00213,1.892
TK_0001227,PROD_00195,4
TK_0001228,PROD_00158,2
TK_0001228,PROD_00119,5
TK_0001228,PROD_00060,2
TK_0001228,PROD_00235,1.028
TK_0001228,PROD_00064,2
TK_0001228,PROD_00477,3
TK_0001229,PROD_00499,5
TK_0001229,PROD_00331,4
TK_0001229,PROD_00436,1.983
TK_0001229,PROD_00311,1.79
TK_0001229,PROD_00005,5
TK_0001229,PROD_00387,1
TK_0001230,PROD_00337,2
TK_0001230,PROD_00179,5
TK_0001230,PROD_00160,3.425
TK_0001230,PROD_00230,4
TK_0001230,PROD_00028,2
TK_0001230,PROD_00251,2.326
TK_0001230,PROD_00044,4
TK_0001230,PROD_00292,1.008
TK_0001230,PROD_00391,3.294
TK_0001230,PROD_00093,5
TK_0001230,PROD_00215,1
TK_0001231,PROD_00380,2
TK_0001231,PROD_00023,1
TK_0001231,PROD_00019,3
TK_0001231,PROD_00355,1
TK_0001231,PROD_00207,0.681
TK_0001231,PROD_00153,2
TK_0001232,PROD_00368,2
TK_0001232,PROD_00192,1.214
TK_0001232,PROD_00268,3
TK_0001232,PROD_00209,2
TK_0001232,PROD_00371,3
TK_0001232,PROD_00412,4
TK_0001232,PROD_00464,5
TK_0001232,PROD_00491,2
TK_0001233,PROD_00156,3
TK_0001233,PROD_00308,5
TK_0001233,PROD_00007,1.687
TK_0001233,PROD_00389,4
TK_0001233,PROD_00123,2
TK_0001233,PROD_00456,3
TK_0001233,PROD_00146,3
TK_0001233,PROD_00373,2.838
TK_0001234,PROD_00005,1
TK_0001234,PROD_00158,3
TK_0001234,PROD_00033,0.785
TK_0001234,PROD_00439,2.046
TK_0001234,PROD_00207,0.995
TK_0001234,PROD_00140,1.28
TK_0001234,PROD_00200,3
TK_0001234,PROD_00249,1
TK_0001234,PROD_00424,4
TK_0001234,PROD_00387,4
TK_0001234,PROD_00432,4
TK_0001235,PROD_00468,4
TK_0001235,PROD_00122,3
TK_0001235,PROD_00411,4
TK_0001235,PROD_00235,2.725
TK_0001235,PROD_00349,1
TK_0001235,PROD_00061,0.797
TK_0001235,PROD_00309,3
TK_0001235,PROD_00175,4
TK_0001235,PROD_00496,3
TK_0001235,PROD_00137,3
TK_0001236,PROD_00227,5
TK_0001236,PROD_00064,3
TK_0001236,PROD_00303,3
TK_0001236,PROD_00030,2.276
TK_0001236,PROD_00386,2
TK_0001236,PROD_00440,4
TK_0001236,PROD_00230,1
TK_0001236,PROD_00319,2
TK_0001236,PROD_00417,2
TK_0001237,PROD_00259,5
TK_0001237,PROD_00312,3.441
TK_0001237,PROD_00168,5
TK_0001237,PROD_00376,5
TK_0001237,PROD_00233,0.573
TK_0001237,PROD_00280,2
TK_0001237,PROD_00108,4
TK_0001237,PROD_00101,2
TK_0001237,PROD_00461,1
TK_0001237,PROD_00432,5
TK_0001237,PROD_00173,2.004
TK_0001238,PROD_00395,2
TK_0001238,PROD_00477,2
TK_0001238,PROD_00053,4
TK_0001238,PROD_00299,1.35
TK_0001238,PROD_00259,1
TK_0001238,PROD_00181,2
TK_0001238,PROD_00224,2
TK_0001238,PROD_00230,3
TK_0001238,PROD_00336,0.625
TK_0001238,PROD_00215,4
TK_0001238,PROD_00048,3.316
TK_0001238,PROD_00158,1
TK_0001238,PROD_00097,5
TK_0001238,PROD_00028,5
TK_0001238,PROD_00153,1
TK_0001239,PROD_00199,2
TK_0001239,PROD_00204,3
TK_0001239,PROD_00317,3
TK_0001239,PROD_00422,3
TK_0001239,PROD_00478,1
TK_0001239,PROD_00158,2
TK_0001239,PROD_00044,5
TK_0001239,PROD_00431,4
TK_0001239,PROD_00477,4
TK_0001240,PROD_00241,5
TK_0001240,PROD_00188,4
TK_0001240,PROD_00149,3
TK_0001240,PROD_00038,4
TK_0001240,PROD_00365,4
TK_0001240,PROD_00361,1
TK_0001240,PROD_00230,1
TK_0001240,PROD_00034,4
TK_0001241,PROD_00113,5
TK_0001241,PROD_00273,2.077
TK_0001241,PROD_00484,3
TK_0001241,PROD_00477,1
TK_0001241,PROD_00370,5
TK_0001241,PROD_00481,5
TK_0001241,PROD_00033,1.829
TK_0001241,PROD_00431,5
TK_0001241,PROD_00351,3
TK_0001241,PROD_00140,3.478
TK_0001241,PROD_00067,1
TK_0001241,PROD_00158,4
TK_0001242,PROD_00334,2.191
TK_0001242,PROD_00129,5
TK_0001242,PROD_00028,4
TK_0001242,PROD_00399,5
TK_0001242,PROD_00318,5
TK_0001242,PROD_00281,0.554
TK_0001242,PROD_00169,4
TK_0001242,PROD_00349,5
TK_0001242,PROD_00330,5
TK_0001242,PROD_00294,3
TK_0001242,PROD_00138,1
TK_0001242,PROD_00215,4
TK_0001243,PROD_00073,3
TK_0001243,PROD_00398,2
TK_0001243,PROD_00229,1.231
TK_0001243,PROD_00035,5
TK_0001243,PROD_00216,2
TK_0001243,PROD_00071,1
TK_0001243,PROD_00358,2.726
TK_0001243,PROD_00416,5
TK_0001243,PROD_00372,1
TK_0001243,PROD_00355,2
TK_0001244,PROD_00419,5
TK_0001244,PROD_00473,5
TK_0001244,PROD_00427,3
TK_0001244,PROD_00139,2
TK_0001244,PROD_00106,3
TK_0001244,PROD_00020,2
TK_0001244,PROD_00265,3
TK_0001244,PROD_00413,2
TK_0001244,PROD_00204,4
TK_0001244,PROD_00129,5
TK_0001244,PROD_00237,4
TK_0001245,PROD_00422,3
TK_0001245,PROD_00136,5
TK_0001245,PROD_00166,2.119
TK_0001245,PROD_00155,1
TK_0001245,PROD_00331,5
TK_0001245,PROD_00500,3
TK_0001245,PROD_00085,4
TK_0001246,PROD_00350,2
TK_0001246,PROD_00012,1
TK_0001246,PROD_00337,2
TK_0001246,PROD_00136,4
TK_0001246,PROD_00425,5
TK_0001246,PROD_00450,4
TK_0001246,PROD_00225,3
TK_0001246,PROD_00217,1
TK_0001247,PROD_00279,5
TK_0001247,PROD_00204,1
TK_0001247,PROD_00015,3
TK_0001247,PROD_00128,4
TK_0001247,PROD_00156,5
TK_0001247,PROD_00046,3
TK_0001247,PROD_00278,2.34
TK_0001248,PROD_00325,4
TK_0001248,PROD_00258,1.709
TK_0001248,PROD_00140,2.378
TK_0001248,PROD_00223,5
TK_0001248,PROD_00063,1
TK_0001248,PROD_00492,2
TK_0001248,PROD_00197,2.367
TK_0001248,PROD_00477,5
TK_0001248,PROD_00158,2
TK_0001249,PROD_00353,5
TK_0001249,PROD_00395,2
TK_0001249,PROD_00059,1.605
TK_0001249,PROD_00019,5
TK_0001249,PROD_00072,5
TK_0001249,PROD_00414,3
TK_0001249,PROD_00247,4
TK_0001249,PROD_00109,3
TK_0001249,PROD_00448,4
TK_0001250,PROD_00473,5
TK_0001250,PROD_00350,5
TK_0001250,PROD_00492,4
TK_0001250,PROD_00092,1
TK_0001250,PROD_00113,4
TK_0001250,PROD_00013,1
TK_0001251,PROD_00005,2
TK_0001251,PROD_00187,2
TK_0001251,PROD_00377,3.371
TK_0001251,PROD_00362,1.529
TK_0001251,PROD_00425,1
TK_0001251,PROD_00410,0.646
TK_0001251,PROD_00336,2.552
TK_0001251,PROD_00014,1.814
TK_0001251,PROD_00387,4
TK_0001251,PROD_00188,1
TK_0001252,PROD_00378,5
TK_0001252,PROD_00074,2
TK_0001252,PROD_00348,0.652
TK_0001252,PROD_00466,1
TK_0001252,PROD_00410,3.189
TK_0001252,PROD_00232,5
TK_0001252,PROD_00418,4
TK_0001252,PROD_00343,4
TK_0001252,PROD_00333,4
TK_0001252,PROD_00372,1
TK_0001252,PROD_00015,3
TK_0001252,PROD_00046,5
TK_0001252,PROD_00206,5
TK_0001252,PROD_00089,2
TK_0001252,PROD_00188,2
TK_0001253,PROD_00252,2
TK_0001253,PROD_00453,1
TK_0001253,PROD_00175,3
TK_0001253,PROD_00494,2
TK_0001253,PROD_00280,3
TK_0001253,PROD_00264,1
TK_0001254,PROD_00417,1
TK_0001254,PROD_00132,5
TK_0001254,PROD_00484,5
TK_0001254,PROD_00498,1
TK_0001254,PROD_00368,2
TK_0001254,PROD_00116,4
TK_0001254,PROD_00067,3
TK_0001255,PROD_00136,1
TK_0001255,PROD_00111,2.771
TK_0001255,PROD_00414,5
TK_0001255,PROD_00252,3
TK_0001255,PROD_00381,2
TK_0001255,PROD_00454,3.449
TK_0001255,PROD_00103,1
TK_0001255,PROD_00306,2
TK_0001255,PROD_00102,1
TK_0001256,PROD_00292,1.45
TK_0001256,PROD_00282,0.515
TK_0001256,PROD_00139,4
TK_0001256,PROD_00427,1
TK_0001256,PROD_00352,1.078
TK_0001256,PROD_00415,0.809
TK_0001256,PROD_00183,2.153
TK_0001256,PROD_00478,5
TK_0001256,PROD_00085,5
TK_0001256,PROD_00250,5
TK_0001256,PROD_00354,4
TK_0001256,PROD_00496,5
TK_0001256,PROD_00500,5
TK_0001257,PROD_00276,5
TK_0001257,PROD_00303,4
TK_0001257,PROD_00053,3
TK_0001257,PROD_00429,5
TK_0001257,PROD_00139,4
TK_0001257,PROD_00013,5
TK_0001257,PROD_00287,1
TK_0001257,PROD_00259,1
TK_0001257,PROD_00074,5
TK_0001257,PROD_00277,3
TK_0001257,PROD_00433,4
TK_0001258,PROD_00221,3
TK_0001258,PROD_00174,5
TK_0001258,PROD_00418,1
TK_0001258,PROD_00310,3
TK_0001258,PROD_00289,2
TK_0001259,PROD_00291,3
TK_0001259,PROD_00461,3
TK_0001259,PROD_00116,5
TK_0001259,PROD_00316,5
TK_0001259,PROD_00424,3
TK_0001259,PROD_00043,1
TK_0001259,PROD_00173,2.516
TK_0001259,PROD_00148,4
TK_0001259,PROD_00499,2
TK_0001259,PROD_00039,4
TK_0001259,PROD_00373,2.69
TK_0001259,PROD_00432,4
TK_0001260,PROD_00407,5
TK_0001260,PROD_00282,3.376
TK_0001260,PROD_00192,2.229
TK_0001260,PROD_00018,5
TK_0001260,PROD_00134,3.149
TK_0001260,PROD_00180,5
TK_0001260,PROD_00428,4
TK_0001260,PROD_00455,1
TK_0001260,PROD_00266,1
TK_0001260,PROD_00174,5
TK_0001261,PROD_00196,2.416
TK_0001261,PROD_00157,2
TK_0001261,PROD_00051,2
TK_0001261,PROD_00413,4
TK_0001261,PROD_00372,5
TK_0001262,PROD_00033,2.767
TK_0001262,PROD_00107,2
TK_0001262,PROD_00448,5
TK_0001262,PROD_00165,5
TK_0001262,PROD_00478,5
TK_0001262,PROD_00218,5
TK_0001262,PROD_00328,2
TK_0001262,PROD_00192,2.339
TK_0001262,PROD_00092,4
TK_0001262,PROD_00211,4
TK_0001262,PROD_00238,2
TK_0001262,PROD_00284,3
TK_0001262,PROD_00242,5
TK_0001263,PROD_00173,1.702
TK_0001263,PROD_00402,3
TK_0001263,PROD_00498,1
TK_0001263,PROD_00269,5
TK_0001263,PROD_00432,3
TK_0001263,PROD_00480,3
TK_0001263,PROD_00117,4
TK_0001263,PROD_00183,2.258
TK_0001263,PROD_00145,3.435
TK_0001263,PROD_00481,5
TK_0001263,PROD_00320,2
TK_0001263,PROD_00017,4
TK_0001263,PROD_00424,3
TK_0001263,PROD_00205,1
TK_0001263,PROD_00263,2
TK_0001264,PROD_00328,3
TK_0001264,PROD_00242,2
TK_0001264,PROD_00090,3
TK_0001264,PROD_00431,5
TK_0001264,PROD_00282,2.496
TK_0001264,PROD_00495,5
TK_0001264,PROD_00488,2.783
TK_0001264,PROD_00352,0.886
TK_0001264,PROD_00050,5
TK_0001264,PROD_00211,4
TK_0001265,PROD_00202,3
TK_0001265,PROD_00303,4
TK_0001265,PROD_00106,1
TK_0001265,PROD_00352,0.981
TK_0001265,PROD_00017,2
TK_0001265,PROD_00032,3
TK_0001265,PROD_00246,5
TK_0001265,PROD_00305,1
TK_0001265,PROD_00037,5
TK_0001265,PROD_00029,3
TK_0001266,PROD_00462,3
TK_0001266,PROD_00207,2.252
TK_0001266,PROD_00156,1
TK_0001266,PROD_00436,1.584
TK_0001266,PROD_00473,5
TK_0001266,PROD_00404,5
TK_0001266,PROD_00109,5
TK_0001266,PROD_00310,3
TK_0001266,PROD_00500,2
TK_0001266,PROD_00356,1
TK_0001266,PROD_00408,3
TK_0001266,PROD_00085,3
TK_0001267,PROD_00398,4
TK_0001267,PROD_00166,3.369
TK_0001267,PROD_00423,2
TK_0001267,PROD_00411,1
TK_0001267,PROD_00058,2
TK_0001267,PROD_00382,4
TK_0001267,PROD_00136,2
TK_0001267,PROD_00124,5
TK_0001267,PROD_00015,4
TK_0001267,PROD_00062,3.181
TK_0001267,PROD_00370,1
TK_0001267,PROD_00432,2
TK_0001268,PROD_00200,4
TK_0001268,PROD_00042,2.47
TK_0001268,PROD_00454,0.866
TK_0001268,PROD_00188,4
TK_0001268,PROD_00139,4
TK_0001268,PROD_00027,4
TK_0001268,PROD_00127,4
TK_0001268,PROD_00244,2
TK_0001268,PROD_00129,2
TK_0001268,PROD_00100,2
TK_0001268,PROD_00410,1.832
TK_0001269,PROD_00066,2
TK_0001269,PROD_00042,3.178
TK_0001269,PROD_00269,1
TK_0001269,PROD_00224,1
TK_0001269,PROD_00162,0.535
TK_0001269,PROD_00425,1
TK_0001269,PROD_00437,2
TK_0001269,PROD_00385,3
TK_0001270,PROD_00386,3
TK_0001270,PROD_00275,5
TK_0001270,PROD_00311,0.826
TK_0001270,PROD_00457,1.423
TK_0001270,PROD_00114,4
TK_0001270,PROD_00232,5
TK_0001270,PROD_00427,3
TK_0001270,PROD_00343,4
TK_0001270,PROD_00058,1
TK_0001270,PROD_00298,5
TK_0001270,PROD_00432,3
TK_0001271,PROD_00430,4
TK_0001271,PROD_00286,1.669
TK_0001271,PROD_00188,5
TK_0001271,PROD_00429,3
TK_0001271,PROD_00191,5
TK_0001271,PROD_00018,3
TK_0001271,PROD_00020,3
TK_0001271,PROD_00182,2
TK_0001271,PROD_00148,2
TK_0001271,PROD_00011,3
TK_0001271,PROD_00146,4
TK_0001271,PROD_00261,1
TK_0001271,PROD_00410,3.015
TK_0001271,PROD_00342,2
TK_0001271,PROD_00145,1.962
TK_0001272,PROD_00017,4
TK_0001272,PROD_00198,5
TK_0001272,PROD_00202,3
TK_0001272,PROD_00322,5
TK_0001272,PROD_00282,3.344
TK_0001272,PROD_00281,2.545
TK_0001272,PROD_00402,5
TK_0001272,PROD_00011,4
TK_0001273,PROD_00393,1
TK_0001273,PROD_00077,2.728
TK_0001273,PROD_00403,3
TK_0001273,PROD_00453,5
TK_0001273,PROD_00378,4
TK_0001273,PROD_00356,3
TK_0001273,PROD_00255,1
TK_0001273,PROD_00408,1
TK_0001273,PROD_00003,4
TK_0001273,PROD_00376,3
TK_0001273,PROD_00476,3
TK_0001274,PROD_00464,4
TK_0001274,PROD_00254,2.812
TK_0001274,PROD_00240,5
TK_0001274,PROD_00215,4
TK_0001274,PROD_00427,3
TK_0001274,PROD_00330,2
TK_0001274,PROD_00028,4
TK_0001275,PROD_00458,1.136
TK_0001275,PROD_00336,3.012
TK_0001275,PROD_00304,3
TK_0001275,PROD_00100,1
TK_0001275,PROD_00173,1.453
TK_0001275,PROD_00262,1
TK_0001275,PROD_00448,2
TK_0001275,PROD_00171,2
TK_0001275,PROD_00361,4
TK_0001275,PROD_00077,0.898
TK_0001275,PROD_00095,2
TK_0001275,PROD_00134,1.949
TK_0001275,PROD_00332,5
TK_0001276,PROD_00020,2
TK_0001276,PROD_00006,1
TK_0001276,PROD_00346,3
TK_0001276,PROD_00037,2
TK_0001276,PROD_00101,1
TK_0001276,PROD_00196,3.217
TK_0001276,PROD_00353,3
TK_0001276,PROD_00088,2
TK_0001276,PROD_00327,5
TK_0001276,PROD_00061,1.248
TK_0001276,PROD_00246,1
TK_0001277,PROD_00041,5
TK_0001277,PROD_00300,2.871
TK_0001277,PROD_00013,5
TK_0001277,PROD_00067,5
TK_0001277,PROD_00342,5
TK_0001277,PROD_00356,4
TK_0001277,PROD_00221,1
TK_0001277,PROD_00400,3
TK_0001278,PROD_00225,1
TK_0001278,PROD_00204,1
TK_0001278,PROD_00007,1.018
TK_0001278,PROD_00091,4
TK_0001278,PROD_00226,2
TK_0001278,PROD_00047,3
TK_0001279,PROD_00299,1.634
TK_0001279,PROD_00055,2
TK_0001279,PROD_00339,5
TK_0001279,PROD_00062,2.26
TK_0001279,PROD_00016,3
TK_0001279,PROD_00288,0.683
TK_0001279,PROD_00192,1.725
TK_0001279,PROD_00147,2
TK_0001280,PROD_00155,1
TK_0001280,PROD_00246,4
TK_0001280,PROD_00050,4
TK_0001280,PROD_00116,1
TK_0001280,PROD_00366,5
TK_0001280,PROD_00172,5
TK_0001280,PROD_00192,1.428
TK_0001280,PROD_00159,2
TK_0001280,PROD_00089,3
TK_0001280,PROD_00010,5
TK_0001280,PROD_00327,3
TK_0001280,PROD_00037,2
TK_0001280,PROD_00466,2
TK_0001281,PROD_00467,5
TK_0001281,PROD_00492,5
TK_0001281,PROD_00088,2
TK_0001281,PROD_00422,3
TK_0001281,PROD_00016,5
TK_0001281,PROD_00403,5
TK_0001281,PROD_00219,1.782
TK_0001282,PROD_00488,2.865
TK_0001282,PROD_00061,1.716
TK_0001282,PROD_00438,1
TK_0001282,PROD_00212,3.284
TK_0001282,PROD_00153,1
TK_0001282,PROD_00427,1
TK_0001282,PROD_00071,3
TK_0001282,PROD_00135,4
TK_0001282,PROD_00166,1.107
TK_0001282,PROD_00472,2.37
TK_0001282,PROD_00268,5
TK_0001282,PROD_00380,5
TK_0001283,PROD_00227,5
TK_0001283,PROD_00221,5
TK_0001283,PROD_00308,5
TK_0001283,PROD_00147,1
TK_0001283,PROD_00150,3.004
TK_0001283,PROD_00261,4
TK_0001283,PROD_00347,0.948
